rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
29,Lua,fairseq-lua,3783,636,Lua,https://github.com/facebookresearch/fairseq-lua,facebookresearch,16,2021-09-17T09:21:31Z,Facebook AI Research Sequence-to-Sequence Toolkit
30,Lua,nvim-tree.lua,3697,416,Lua,https://github.com/nvim-tree/nvim-tree.lua,nvim-tree,47,2022-11-22T00:07:58Z,A file explorer tree for neovim written in lua
31,Lua,ngx_lua_waf,3643,1408,Lua,https://github.com/loveshell/ngx_lua_waf,loveshell,54,2021-05-15T08:35:35Z,ngx_lua_waf是一个基于lua-nginx-module(openresty)的web应用防火墙
32,Lua,luvit,3569,376,Lua,https://github.com/luvit/luvit,luvit,74,2022-10-23T14:52:48Z,Lua + libUV + jIT = pure awesomesauce
33,Lua,openresty-best-practices,3394,830,Lua,https://github.com/moonbingbing/openresty-best-practices,moonbingbing,36,2022-11-14T15:05:54Z,
34,Lua,articles,3126,758,Lua,https://github.com/Wscats/articles,Wscats,4,2022-04-25T00:46:45Z,🔖My Learning Notes and Memories - 分享我的学习片段和与你的回忆
35,Lua,deepmask,3112,531,Lua,https://github.com/facebookresearch/deepmask,facebookresearch,46,2019-01-16T17:21:51Z,Torch implementation of DeepMask and SharpMask
36,Lua,lite-xl,3054,134,Lua,https://github.com/lite-xl/lite-xl,lite-xl,89,2022-11-22T02:19:04Z,A lightweight text editor written in Lua
37,Lua,tarantool,3012,348,Lua,https://github.com/tarantool/tarantool,tarantool,1232,2022-11-21T22:14:18Z,Get your data in RAM. Get compute close to data. Enjoy the performance.
38,Lua,neorg,2975,97,Lua,https://github.com/nvim-neorg/neorg,nvim-neorg,82,2022-11-21T19:57:08Z,Modernity meets insane extensibility. The future of organizing your life in Neovim.
39,Lua,moonscript,2866,188,Lua,https://github.com/leafo/moonscript,leafo,170,2022-11-04T20:38:08Z,:crescent_moon: A language that compiles to Lua
40,Lua,snabb,2856,305,Lua,https://github.com/snabbco/snabb,snabbco,176,2022-11-18T10:37:18Z,Snabb: Simple and fast packet networking
41,Lua,lualine.nvim,2795,317,Lua,https://github.com/nvim-lualine/lualine.nvim,nvim-lualine,36,2022-11-19T21:25:45Z,A blazing fast and easy to configure neovim statusline plugin written in pure lua.
42,Lua,nmap-vulners,2784,495,Lua,https://github.com/vulnersCom/nmap-vulners,vulnersCom,19,2021-12-14T10:37:31Z,NSE script based on Vulners.com API
43,Lua,vulscan,2743,615,Lua,https://github.com/scipag/vulscan,scipag,0,2022-11-02T21:43:42Z,Advanced vulnerability scanning with Nmap NSE
44,Lua,awesome-copycats,2707,498,Lua,https://github.com/lcpz/awesome-copycats,lcpz,0,2022-08-27T13:42:32Z,Awesome WM themes
45,Lua,command-t,2666,328,Lua,https://github.com/wincent/command-t,wincent,2,2022-10-21T18:00:31Z,⌨️ Fast file navigation for VIM
46,Lua,CorsixTH,2643,291,Lua,https://github.com/CorsixTH/CorsixTH,CorsixTH,230,2022-11-20T16:24:01Z,Open source clone of Theme Hospital
47,Lua,luarocks,2628,407,Lua,https://github.com/luarocks/luarocks,luarocks,210,2022-10-31T17:06:31Z,LuaRocks is the package manager for the Lua programming language.
48,Lua,mason.nvim,2567,113,Lua,https://github.com/williamboman/mason.nvim,williamboman,44,2022-11-21T10:02:48Z,"Portable package manager for Neovim that runs everywhere Neovim runs. Easily install and manage LSP servers, DAP servers, linters, and formatters."
49,Lua,tokyonight.nvim,2562,193,Lua,https://github.com/folke/tokyonight.nvim,folke,22,2022-11-15T16:16:47Z,"🏙  A clean, dark Neovim theme written in Lua, with support for lsp, treesitter and lots of plugins. Includes additional themes for Kitty, Alacritty, iTerm and Fish."
50,Lua,yoru,2544,157,Lua,https://github.com/rxyhn/yoru,rxyhn,26,2022-09-16T09:46:45Z,夜 - Yoru | Aesthetic and Beautiful Awesome  Environment :first_quarter_moon:
51,Lua,nvim-dap,2536,113,Lua,https://github.com/mfussenegger/nvim-dap,mfussenegger,24,2022-11-07T21:18:47Z,Debug Adapter Protocol client implementation for Neovim
52,Lua,z.lua,2458,127,Lua,https://github.com/skywind3000/z.lua,skywind3000,45,2022-09-29T07:49:00Z,:zap: A new cd command that helps you navigate faster by learning your habits.
53,Lua,PathOfBuilding,2445,1606,Lua,https://github.com/PathOfBuildingCommunity/PathOfBuilding,PathOfBuildingCommunity,476,2022-11-19T04:19:19Z,Offline build planner for Path of Exile.
54,Lua,neuralart,2418,363,Lua,https://github.com/kaishengtai/neuralart,kaishengtai,6,2017-03-05T18:08:54Z,An implementation of the paper 'A Neural Algorithm of Artistic Style'.
55,Lua,dotfiles,2407,350,Lua,https://github.com/nicknisi/dotfiles,nicknisi,1,2022-11-20T14:22:33Z,"vim, zsh, git, homebrew, neovim - my whole world"
56,Lua,torch-rnn,2396,509,Lua,https://github.com/jcjohnson/torch-rnn,jcjohnson,88,2022-06-21T21:10:11Z,"Efficient, reusable RNNs and LSTMs for torch"
57,Lua,ZeroBraneStudio,2394,501,Lua,https://github.com/pkulchenko/ZeroBraneStudio,pkulchenko,82,2022-08-08T06:42:48Z,"Lightweight Lua-based IDE for Lua with code completion, syntax highlighting, live coding, remote debugger, and code analyzer; supports Lua 5.1, 5.2, 5.3, 5.4, LuaJIT and other Lua interpreters on Windows, macOS, and Linux"
58,Lua,trouble.nvim,2361,92,Lua,https://github.com/folke/trouble.nvim,folke,77,2022-11-21T06:21:07Z,"🚦 A pretty diagnostics, references, telescope results, quickfix and location list to help you solve all the trouble your code is causing."
59,Lua,OpenNMT,2357,478,Lua,https://github.com/OpenNMT/OpenNMT,OpenNMT,33,2020-02-19T16:08:46Z,Open Source Neural Machine Translation in Torch (deprecated)
60,Lua,null-ls.nvim,2318,528,Lua,https://github.com/jose-elias-alvarez/null-ls.nvim,jose-elias-alvarez,27,2022-11-21T10:13:54Z,"Use Neovim as a language server to inject LSP diagnostics, code actions, and more via Lua."
1,MATLAB,deep-photo-styletransfer,9936,1443,MATLAB,https://github.com/luanfujun/deep-photo-styletransfer,luanfujun,29,2021-08-02T01:07:44Z,"Code and data for paper ""Deep Photo Style Transfer"": https://arxiv.org/abs/1703.07511 "
2,MATLAB,OpenFace,5808,1719,MATLAB,https://github.com/TadasBaltrusaitis/OpenFace,TadasBaltrusaitis,278,2022-07-04T14:01:45Z,"OpenFace – a state-of-the art tool intended for facial landmark detection, head pose estimation, facial action unit recognition, and eye-gaze estimation."
3,MATLAB,PRMLT,5614,2125,MATLAB,https://github.com/PRML/PRMLT,PRML,0,2020-03-04T13:50:30Z,Matlab code of machine learning algorithms in book PRML
4,MATLAB,vrn,4444,754,MATLAB,https://github.com/AaronJackson/vrn,AaronJackson,5,2022-07-26T00:06:01Z,":man:  Code for ""Large Pose 3D Face Reconstruction from a Single Image via Direct Volumetric CNN Regression"""
5,MATLAB,DeepLearnToolbox,3701,2300,MATLAB,https://github.com/rasmusbergpalm/DeepLearnToolbox,rasmusbergpalm,68,2018-10-13T18:08:01Z,"Matlab/Octave toolbox for deep learning. Includes Deep Belief Nets, Stacked Autoencoders, Convolutional Neural Nets, Convolutional Autoencoders and vanilla Neural Nets. Each method has examples to get you started."
6,MATLAB,Stanford-CS-229-CN,3167,832,MATLAB,https://github.com/cycleuser/Stanford-CS-229-CN,cycleuser,3,2022-03-01T05:11:19Z,A Chinese Translation of Stanford CS229 notes 斯坦福机器学习CS229课程讲义的中文翻译
7,MATLAB,MTCNN_face_detection_alignment,2693,1017,MATLAB,https://github.com/kpzhang93/MTCNN_face_detection_alignment,kpzhang93,45,2022-10-11T07:35:47Z,Joint Face Detection and Alignment using Multi-task Cascaded Convolutional Neural Networks
8,MATLAB,faster_rcnn,2572,1219,MATLAB,https://github.com/ShaoqingRen/faster_rcnn,ShaoqingRen,138,2018-07-26T04:26:32Z,Faster R-CNN
9,MATLAB,rcnn,2263,985,MATLAB,https://github.com/rbgirshick/rcnn,rbgirshick,52,2017-04-03T16:16:14Z,R-CNN: Regions with Convolutional Neural Network Features
10,MATLAB,eviltransform,2191,459,MATLAB,https://github.com/googollee/eviltransform,googollee,8,2020-01-25T12:23:20Z,Transport coordinate between earth(WGS-84) and mars in china(GCJ-02).
11,MATLAB,OpenTLD,2092,1291,MATLAB,https://github.com/zk00006/OpenTLD,zk00006,33,2022-05-18T19:06:49Z,OpenTLD is an open source library for real-time 2D tracking of a single object in video. This repository is no longer under development. For latest version see: http://www.tldvision.com/tld2.html
12,MATLAB,CAM,1698,456,MATLAB,https://github.com/zhoubolei/CAM,zhoubolei,17,2022-09-13T14:02:02Z,Class Activation Mapping
13,MATLAB,Math_Model,1664,543,MATLAB,https://github.com/personqianduixue/Math_Model,personqianduixue,0,2022-10-30T06:08:57Z,数学建模、美赛、美国大学生数学建模竞赛、全国大学生数学建模竞赛、华为杯研究生数学建模、国赛LaTeX模板、美赛LaTeX模板、mathorcup、电工杯、华中赛、APMCM、深圳杯、中青杯、华东杯、数维杯、东三省数学建模、认证杯、数学建模书籍、常用matlab算法、国赛评阅要点、软件模型算法汇总、智能算法、优化算法、现代的算法
14,MATLAB,Algorithms_MathModels,1571,535,MATLAB,https://github.com/HuangCongQing/Algorithms_MathModels,HuangCongQing,2,2022-07-09T18:17:16Z,【国赛】【美赛】数学建模相关算法 MATLAB实现（2018年初整理）
15,MATLAB,Machine-Learning-homework,1528,629,MATLAB,https://github.com/Ayatans/Machine-Learning-homework,Ayatans,0,2020-04-28T02:45:57Z,Matlab Coding homework for Machine Learning
16,MATLAB,Coding-Guide,1437,186,MATLAB,https://github.com/ecmadao/Coding-Guide,ecmadao,0,2022-07-12T04:03:24Z,自己随手记录的东西
17,MATLAB,MCM-ICM,1411,318,MATLAB,https://github.com/dick20/MCM-ICM,dick20,0,2021-01-13T12:26:23Z,2004-2020美赛O奖论文
18,MATLAB,crfasrnn,1329,462,MATLAB,https://github.com/torrvision/crfasrnn,torrvision,46,2019-11-30T13:17:39Z,This repository contains the source code for the semantic image segmentation method described in the ICCV 2015 paper: Conditional Random Fields as Recurrent Neural Networks. http://crfasrnn.torr.vision/
19,MATLAB,matlab2tikz,1268,294,MATLAB,https://github.com/matlab2tikz/matlab2tikz,matlab2tikz,225,2022-11-14T19:10:19Z,This program converts MATLAB®/Octave figures to TikZ/pgfplots figures for smooth integration into LaTeX.
20,MATLAB,R-FCN,1232,552,MATLAB,https://github.com/daijifeng001/R-FCN,daijifeng001,30,2017-05-05T15:50:59Z,R-FCN: Object Detection via Region-based Fully Convolutional Networks
21,MATLAB,omniglot,1204,356,MATLAB,https://github.com/brendenlake/omniglot,brendenlake,0,2019-02-13T15:11:01Z,Omniglot data set for one-shot learning
22,MATLAB,DnCNN,1149,507,MATLAB,https://github.com/cszn/DnCNN,cszn,35,2021-10-09T22:04:36Z,"Beyond a Gaussian Denoiser: Residual Learning of Deep CNN for Image Denoising (TIP, 2017)"
23,MATLAB,machine-learning-coursera-1,1132,926,MATLAB,https://github.com/Borye/machine-learning-coursera-1,Borye,0,2019-07-28T13:49:39Z,This repo is specially created for all the work done my me as a part of Coursera's Machine Learning Course.
24,MATLAB,tiny,1112,321,MATLAB,https://github.com/peiyunh/tiny,peiyunh,5,2020-03-21T02:04:30Z,"Tiny Face Detector, CVPR 2017"
25,MATLAB,export_fig,1100,346,MATLAB,https://github.com/altmany/export_fig,altmany,39,2022-05-16T08:31:49Z,A MATLAB toolbox for exporting publication quality figures
26,MATLAB,Coursera-Machine-Learning-Stanford,1040,776,MATLAB,https://github.com/atinesh-s/Coursera-Machine-Learning-Stanford,atinesh-s,2,2022-05-09T16:28:34Z,Machine learning-Stanford University
27,MATLAB,matlab-schemer,972,256,MATLAB,https://github.com/scottclowe/matlab-schemer,scottclowe,13,2022-02-10T15:47:53Z,Apply and save color schemes in MATLAB with ease.
28,MATLAB,BPL,965,312,MATLAB,https://github.com/brendenlake/BPL,brendenlake,0,2015-12-28T20:48:56Z,Bayesian Program Learning model for one-shot learning
29,MATLAB,robotics-toolbox-matlab,946,408,MATLAB,https://github.com/petercorke/robotics-toolbox-matlab,petercorke,72,2022-09-22T22:44:37Z,Robotics Toolbox for MATLAB
30,MATLAB,PlatEMO,907,368,MATLAB,https://github.com/BIMK/PlatEMO,BIMK,42,2022-11-01T09:30:52Z,Evolutionary multi-objective optimization platform
31,MATLAB,convnet-burden,878,116,MATLAB,https://github.com/albanie/convnet-burden,albanie,5,2019-01-17T11:15:00Z,Memory consumption and FLOP count estimates for convnets
32,MATLAB,Gait-Tracking-With-x-IMU,842,385,MATLAB,https://github.com/xioTechnologies/Gait-Tracking-With-x-IMU,xioTechnologies,21,2017-08-03T13:31:31Z,
33,MATLAB,activityrecognition,836,348,MATLAB,https://github.com/jindongwang/activityrecognition,jindongwang,1,2019-08-20T05:46:37Z,Resources about activity recognition-行为识别资料
34,MATLAB,toolbox,822,506,MATLAB,https://github.com/pdollar/toolbox,pdollar,33,2019-05-06T18:46:16Z,Piotr's Image & Video Matlab Toolbox
35,MATLAB,Octave,816,520,MATLAB,https://github.com/schneems/Octave,schneems,5,2021-07-02T19:34:38Z,"my octave exercises for 2011 stanford machine learning class, posted after the due date of course"
36,MATLAB,edges,776,366,MATLAB,https://github.com/pdollar/edges,pdollar,16,2019-12-02T22:40:33Z,Structured Edge Detection Toolbox
37,MATLAB,machine-learning-octave,753,228,MATLAB,https://github.com/trekhleb/machine-learning-octave,trekhleb,0,2020-07-08T05:58:17Z,🤖 MatLab/Octave examples of popular machine learning algorithms with code examples and mathematics being explained
38,MATLAB,VAD,750,222,MATLAB,https://github.com/jtkim-kaist/VAD,jtkim-kaist,30,2021-06-09T07:28:56Z,"Voice activity detection (VAD) toolkit including DNN, bDNN, LSTM and ACAM based VAD. We also provide our directly recorded dataset."
39,MATLAB,lrslibrary,724,368,MATLAB,https://github.com/andrewssobral/lrslibrary,andrewssobral,5,2022-07-30T13:28:39Z,Low-Rank and Sparse Tools for Background Modeling and Subtraction in Videos
40,MATLAB,face_verification_experiment,715,329,MATLAB,https://github.com/AlfredXiangWu/face_verification_experiment,AlfredXiangWu,2,2017-02-10T09:19:33Z,Original Caffe Version for LightCNN-9. Highly recommend to use PyTorch Version (https://github.com/AlfredXiangWu/LightCNN) 
41,MATLAB,fieldtrip,671,649,MATLAB,https://github.com/fieldtrip/fieldtrip,fieldtrip,71,2022-11-21T22:46:03Z,"The MATLAB toolbox for MEG, EEG and iEEG analysis"
42,MATLAB,Image-Harmonization-Dataset-iHarmony4,668,84,MATLAB,https://github.com/bcmi/Image-Harmonization-Dataset-iHarmony4,bcmi,0,2022-11-15T13:30:02Z,"[CVPR 2020] The first large-scale public benchmark dataset for image harmonization. The code used in our paper ""DoveNet: Deep Image Harmonization via Domain Verification"", CVPR2020. Useful for image harmonization, image composition, etc."
43,MATLAB,gramm,667,197,MATLAB,https://github.com/piermorel/gramm,piermorel,32,2021-11-03T07:35:43Z,Gramm is a complete data visualization toolbox for Matlab. It provides an easy to use and high-level interface to produce publication-quality plots of complex data with varied statistical visualizations. Gramm is inspired by R's ggplot2 library.
44,MATLAB,Total-Text-Dataset,665,142,MATLAB,https://github.com/cs-chan/Total-Text-Dataset,cs-chan,2,2022-04-06T04:36:39Z,"Total Text Dataset. It consists of 1555 images with more than 3 different text orientations: Horizontal, Multi-Oriented, and Curved, one of a kind."
45,MATLAB,mexopencv,636,318,MATLAB,https://github.com/kyamagu/mexopencv,kyamagu,37,2020-10-23T01:25:05Z,Collection and a development kit of matlab mex functions for OpenCV library
46,MATLAB,cnn-for-image-retrieval,623,232,MATLAB,https://github.com/willard-yuan/cnn-for-image-retrieval,willard-yuan,1,2021-01-05T04:45:05Z,":sunrise:The code of post ""Image retrieval using MatconvNet and pre-trained imageNet"""
47,MATLAB,siamese-fc,610,225,MATLAB,https://github.com/bertinetto/siamese-fc,bertinetto,33,2019-05-16T10:10:53Z,Arbitrary object tracking at 50-100 FPS with Fully Convolutional Siamese networks.
48,MATLAB,awesome-low-light-image-enhancement,595,132,MATLAB,https://github.com/dawnlh/awesome-low-light-image-enhancement,dawnlh,0,2022-10-13T08:50:32Z,This is a resouce list for low light image enhancement
49,MATLAB,ICNet,593,199,MATLAB,https://github.com/hszhao/ICNet,hszhao,27,2022-04-15T20:07:00Z,"ICNet for Real-Time Semantic Segmentation on High-Resolution Images, ECCV2018"
50,MATLAB,ECO,587,244,MATLAB,https://github.com/martin-danelljan/ECO,martin-danelljan,14,2019-10-24T11:11:11Z,Matlab implementation of the ECO tracker.
51,MATLAB,hashing-baseline-for-image-retrieval,580,251,MATLAB,https://github.com/willard-yuan/hashing-baseline-for-image-retrieval,willard-yuan,4,2022-04-16T14:29:21Z,:octocat:Various hashing methods for image retrieval and serves as the baselines
52,MATLAB,refinenet,576,160,MATLAB,https://github.com/guosheng/refinenet,guosheng,0,2019-06-01T05:40:49Z, RefineNet: Multi-Path Refinement Networks for High-Resolution Semantic Segmentation
53,MATLAB,Mathematics,575,239,MATLAB,https://github.com/Ewenwan/Mathematics,Ewenwan,2,2020-09-12T02:38:03Z,数学知识点滴积累  矩阵 数值优化 神经网络反向传播 图优化 概率论 随机过程 卡尔曼滤波 粒子滤波 数学函数拟合
54,MATLAB,voc-dpm,573,317,MATLAB,https://github.com/rbgirshick/voc-dpm,rbgirshick,19,2017-04-03T16:06:41Z,Object detection system using deformable part models (DPMs) and latent SVM (voc-release5). You may want to use the latest tarball on my website. The github code may include code changes that have not been tested as thoroughly and will not necessarily reproduce the results on the website.
55,MATLAB,IMUCalibration-Gesture,567,237,MATLAB,https://github.com/shenshikexmu/IMUCalibration-Gesture,shenshikexmu,0,2022-08-02T08:10:28Z,calibration for Imu and show gesture
56,MATLAB,hctsa,563,243,MATLAB,https://github.com/benfulcher/hctsa,benfulcher,9,2022-09-08T04:38:07Z,Highly comparative time-series analysis
57,MATLAB,MathWorks-Excellence-in-Innovation,562,154,MATLAB,https://github.com/mathworks/MathWorks-Excellence-in-Innovation,mathworks,0,2022-11-21T19:05:01Z,Capstone and senior design project ideas for undergraduate and graduate students to gain practical experience and insight into technology trends and industry directions.
58,MATLAB,NTURGB-D,561,164,MATLAB,https://github.com/shahroudy/NTURGB-D,shahroudy,19,2022-02-18T07:49:02Z,"Info and sample codes for ""NTU RGB+D Action Recognition Dataset"""
59,MATLAB,quadrotor,554,238,MATLAB,https://github.com/yrlu/quadrotor,yrlu,8,2022-07-05T07:23:42Z,"Quadrotor control, path planning and trajectory optimization"
60,MATLAB,vgg_face2,547,107,MATLAB,https://github.com/ox-vgg/vgg_face2,ox-vgg,3,2020-02-18T15:30:05Z,
1,Objective-C,AFNetworking,33335,10232,Objective-C,https://github.com/AFNetworking/AFNetworking,AFNetworking,82,2022-09-13T03:32:53Z,"A delightful networking framework for iOS, macOS, watchOS, and tvOS."
2,Objective-C,SDWebImage,24388,5847,Objective-C,https://github.com/SDWebImage/SDWebImage,SDWebImage,43,2022-11-18T03:38:44Z,Asynchronous image downloader with cache support as a UIImageView category
3,Objective-C,WeChatExtension-ForMac,20140,3420,Objective-C,https://github.com/MustangYM/WeChatExtension-ForMac,MustangYM,807,2022-09-22T02:51:33Z,Mac微信功能拓展/微信插件/微信小助手(A plugin for Mac WeChat)
4,Objective-C,GPUImage,20021,4645,Objective-C,https://github.com/BradLarson/GPUImage,BradLarson,903,2020-11-28T03:20:20Z,An open source iOS framework for GPU-based image and video processing
5,Objective-C,Masonry,18048,3170,Objective-C,https://github.com/SnapKit/Masonry,SnapKit,124,2022-11-14T20:08:11Z,"Harness the power of AutoLayout NSLayoutConstraints with a simplified, chainable and expressive syntax. Supports iOS and OSX Auto Layout"
6,Objective-C,MBProgressHUD,15966,3515,Objective-C,https://github.com/jdg/MBProgressHUD,jdg,64,2022-11-18T15:40:36Z,MBProgressHUD + Customizations
7,Objective-C,realm-swift,15608,2109,Objective-C,https://github.com/realm/realm-swift,realm,350,2022-11-18T20:22:35Z,Realm is a mobile database: a replacement for Core Data & SQLite
8,Objective-C,WebViewJavascriptBridge,14067,2953,Objective-C,https://github.com/marcuswestin/WebViewJavascriptBridge,marcuswestin,79,2022-05-18T12:09:41Z,An iOS/OSX bridge for sending messages between Obj-C and JavaScript in UIWebViews/WebViews
9,Objective-C,YYKit,13947,3670,Objective-C,https://github.com/ibireme/YYKit,ibireme,267,2022-04-29T07:46:02Z,A collection of iOS components.
10,Objective-C,fmdb,13710,2792,Objective-C,https://github.com/ccgus/fmdb,ccgus,229,2022-10-06T16:26:58Z,A Cocoa / Objective-C wrapper around SQLite
11,Objective-C,MJRefresh,13676,3559,Objective-C,https://github.com/CoderMJLee/MJRefresh,CoderMJLee,27,2022-10-10T07:37:38Z,An easy way to use pull-to-refresh.
12,Objective-C,react-native-maps,13632,4746,Objective-C,https://github.com/react-native-maps/react-native-maps,react-native-maps,30,2022-11-21T18:18:54Z,React Native Mapview component for iOS + Android
13,Objective-C,spectacle,13463,819,Objective-C,https://github.com/eczarny/spectacle,eczarny,0,2022-01-15T17:32:42Z,Spectacle allows you to organize your windows without using a mouse.
14,Objective-C,FLEX,13286,1612,Objective-C,https://github.com/FLEXTool/FLEX,FLEXTool,28,2022-11-05T02:19:18Z,An in-app debugging and exploration tool for iOS
15,Objective-C,WeChatPlugin-MacOS,13130,2428,Objective-C,https://github.com/TKkk-iOSer/WeChatPlugin-MacOS,TKkk-iOSer,131,2019-04-22T13:02:11Z,
16,Objective-C,iTerm2,12972,1126,Objective-C,https://github.com/gnachman/iTerm2,gnachman,0,2022-11-21T22:59:46Z,iTerm2 is a terminal emulator for Mac OS X that does amazing things.
17,Objective-C,CocoaLumberjack,12835,2237,Objective-C,https://github.com/CocoaLumberjack/CocoaLumberjack,CocoaLumberjack,7,2022-11-04T14:36:26Z,"A fast & simple, yet powerful & flexible logging framework for Mac and iOS"
18,Objective-C,react-native-navigation,12664,2702,Objective-C,https://github.com/wix/react-native-navigation,wix,201,2022-11-21T14:55:44Z,A complete native navigation solution for React Native
19,Objective-C,chameleon,12524,1330,Objective-C,https://github.com/vicc/chameleon,vicc,38,2021-05-03T07:11:02Z,"Color framework for Swift & Objective-C (Gradient colors, hexcode support, colors from images & more)."
20,Objective-C,IGListKit,12517,1556,Objective-C,https://github.com/Instagram/IGListKit,Instagram,155,2022-11-16T05:49:40Z,A data-driven UICollectionView framework for building fast and flexible lists.
21,Objective-C,SVProgressHUD,12362,2581,Objective-C,https://github.com/SVProgressHUD/SVProgressHUD,SVProgressHUD,35,2022-11-11T10:05:59Z,A clean and lightweight progress HUD for your iOS and tvOS app.
22,Objective-C,CocoaAsyncSocket,12279,2938,Objective-C,https://github.com/robbiehanson/CocoaAsyncSocket,robbiehanson,8,2022-09-28T00:30:45Z,Asynchronous socket networking library for Mac and iOS
23,Objective-C,DZNEmptyDataSet,12146,1756,Objective-C,https://github.com/dzenbot/DZNEmptyDataSet,dzenbot,166,2022-07-06T08:08:53Z,A drop-in UITableView/UICollectionView superclass category for showing empty datasets whenever the view has no content to display
24,Objective-C,iCarousel,11940,2580,Objective-C,https://github.com/nicklockwood/iCarousel,nicklockwood,365,2022-09-06T12:26:52Z,"A simple, highly customisable, data-driven 3D carousel for iOS and Mac OS"
25,Objective-C,JSPatch,11354,2281,Objective-C,https://github.com/bang590/JSPatch,bang590,106,2020-12-01T02:18:35Z,JSPatch bridge Objective-C and Javascript using the Objective-C runtime. You can call any Objective-C class and method in JavaScript by just including a small engine. JSPatch is generally used to hotfix iOS App.
26,Objective-C,Mantle,11321,1483,Objective-C,https://github.com/Mantle/Mantle,Mantle,0,2022-10-18T09:40:02Z,Model framework for Cocoa and Cocoa Touch
27,Objective-C,JSQMessagesViewController,11197,2869,Objective-C,https://github.com/jessesquires/JSQMessagesViewController,jessesquires,0,2018-12-12T10:45:39Z,An elegant messages UI library for iOS
28,Objective-C,MagicalRecord,10850,1827,Objective-C,https://github.com/magicalpanda/MagicalRecord,magicalpanda,227,2021-04-27T16:21:19Z,Super Awesome Easy Fetching for Core Data!
29,Objective-C,GitUp,10566,919,Objective-C,https://github.com/git-up/GitUp,git-up,298,2022-11-18T15:19:05Z,The Git interface you've been missing all your life has finally arrived.
30,Objective-C,RestKit,10245,2167,Objective-C,https://github.com/RestKit/RestKit,RestKit,343,2022-08-27T03:57:20Z,RestKit is a framework for consuming and modeling RESTful web resources on iOS and OS X
31,Objective-C,FSCalendar,10206,1874,Objective-C,https://github.com/WenchaoD/FSCalendar,WenchaoD,390,2022-11-03T02:10:25Z,"A fully customizable iOS calendar library, compatible with Objective-C and Swift"
32,Objective-C,Alcatraz,9964,1176,Objective-C,https://github.com/alcatraz/Alcatraz,alcatraz,32,2017-09-28T10:13:15Z,Package manager for Xcode
33,Objective-C,UITableView-FDTemplateLayoutCell,9957,2027,Objective-C,https://github.com/forkingdog/UITableView-FDTemplateLayoutCell,forkingdog,116,2022-03-07T10:01:30Z,Template auto layout cell for automatically UITableViewCell height calculating
34,Objective-C,hammerspoon,9807,516,Objective-C,https://github.com/Hammerspoon/hammerspoon,Hammerspoon,488,2022-11-14T09:07:03Z,Staggeringly powerful macOS desktop automation with Lua
35,Objective-C,PNChart,9752,1791,Objective-C,https://github.com/kevinzhow/PNChart,kevinzhow,172,2018-07-02T12:43:03Z,A simple and beautiful chart lib used in Piner and CoinsMan for iOS
36,Objective-C,keycastr,9451,445,Objective-C,https://github.com/keycastr/keycastr,keycastr,68,2022-11-20T16:55:05Z,"KeyCastr, an open-source keystroke visualizer"
37,Objective-C,SocketRocket,9396,1975,Objective-C,https://github.com/facebookincubator/SocketRocket,facebookincubator,145,2022-10-03T23:43:04Z,A conforming Objective-C WebSocket client library.
38,Objective-C,Shimmer,9394,1132,Objective-C,https://github.com/facebookarchive/Shimmer,facebookarchive,17,2021-02-06T00:01:46Z,"An easy way to add a simple, shimmering effect to any view in an iOS app."
39,Objective-C,sequelpro,8773,850,Objective-C,https://github.com/sequelpro/sequelpro,sequelpro,476,2021-06-07T08:13:22Z,MySQL/MariaDB database management for macOS
40,Objective-C,MWPhotoBrowser,8769,2758,Objective-C,https://github.com/mwaterfall/MWPhotoBrowser,mwaterfall,250,2022-10-26T10:34:33Z,"A simple iOS photo and video browser with grid view, captions and selections."
41,Objective-C,YYText,8761,1483,Objective-C,https://github.com/ibireme/YYText,ibireme,453,2022-07-26T02:47:04Z,Powerful text framework for iOS to display and edit rich text.
42,Objective-C,TTTAttributedLabel,8742,1664,Objective-C,https://github.com/TTTAttributedLabel/TTTAttributedLabel,TTTAttributedLabel,150,2020-10-28T22:03:58Z,"A drop-in replacement for UILabel that supports attributes, data detectors, links, and more"
43,Objective-C,BaiduNetdiskPlugin-macOS,8585,1794,Objective-C,https://github.com/CodeTips/BaiduNetdiskPlugin-macOS,CodeTips,0,2020-10-17T13:18:17Z,For macOS.百度网盘 破解SVIP、下载速度限制~
44,Objective-C,MJExtension,8498,2185,Objective-C,https://github.com/CoderMJLee/MJExtension,CoderMJLee,18,2022-02-22T07:35:08Z,"A fast, convenient and nonintrusive conversion framework between JSON and model. Your model class doesn't need to extend any base class. You don't need to modify any model file."
45,Objective-C,SlackTextViewController,8374,1111,Objective-C,https://github.com/slackhq/SlackTextViewController,slackhq,71,2018-10-29T18:56:03Z,⛔️**DEPRECATED** ⛔️ A drop-in UIViewController subclass with a growing text input view and other useful messaging features
46,Objective-C,VVDocumenter-Xcode,8358,1578,Objective-C,https://github.com/onevcat/VVDocumenter-Xcode,onevcat,60,2017-04-19T06:55:13Z,"Xcode plug-in which helps you write documentation comment easier, for both Objective-C and Swift."
47,Objective-C,Aspects,8326,1259,Objective-C,https://github.com/steipete/Aspects,steipete,74,2020-09-10T12:19:27Z,"Delightful, simple library for aspect oriented programming in Objective-C and Swift."
